q,n_train,n_test,test_train_spearman,test_train_pearson,test_train_rmse,test_train_mae,test_train_norm_stress,test_test_spearman,test_test_pearson,test_test_rmse,test_test_mae,test_test_norm_stress,layer,label,realization,repetition,fold,seed
8,52,12,0.9680521545869861,0.9950916217397632,0.0009214631978784708,0.00044451399385933067,0.0855326898458178,0.7917545141425739,0.9893755046982137,0.001881714494542573,0.0013091162176289476,0.12695480504521073,middle,oracle,0,0,4,4248
9,52,12,0.9730982590443265,0.995375801023982,0.0008943236266130756,0.00043297130583127674,0.08301352192143838,0.9072748147375015,0.9912709020929628,0.0016641332225081611,0.0010334842597483848,0.11227511370376066,middle,oracle,0,0,4,4249
1,51,13,0.8279116246259387,0.9800587995322515,0.001175986245851293,0.0008534837383162547,0.20493272108221636,0.8690170588904766,0.8342397622081108,0.0010906610927763278,0.0008528698133875338,0.40740628701718595,middle,oracle,0,1,0,796101
2,51,13,0.8913292161963048,0.9865907607149863,0.0008418111009920977,0.0005880857796653007,0.14669783781241774,0.9107474803677336,0.8680835602483905,0.0007982852084669778,0.0005812924833875137,0.29819200016972547,middle,oracle,0,1,0,796102
3,51,13,0.9206233829248726,0.9917180513763738,0.0006527097024936373,0.00046955043153230544,0.11374416655014136,0.9298170184246133,0.9084169559233626,0.0007213493517246583,0.0005625864272045004,0.2694533278713614,middle,oracle,0,1,0,796103
4,51,13,0.9373396718752907,0.9932591350499669,0.0005746879080174697,0.00041337234286447294,0.10014773317166771,0.8871761150242161,0.9155351984941192,0.0007169864103541651,0.0005751929005485152,0.2678235917819391,middle,oracle,0,1,0,796104
5,51,13,0.9511193878053531,0.9942914845992129,0.0005190567783738193,0.00037675789360273307,0.09045319906043078,0.8394769787174851,0.8924637687010335,0.0007413211172218813,0.0004681047734120934,0.2769135947501307,middle,oracle,0,1,0,796105
6,51,13,0.9502101034450441,0.9952616464470875,0.0004728625685383904,0.00033244985236095435,0.08240318559027797,0.9076619582948696,0.9045897768886676,0.000727911994898616,0.0005688366805904424,0.271904742069804,middle,oracle,0,1,0,796106
7,51,13,0.9608535027315177,0.9953666803222213,0.00046492102760196756,0.000326136700358603,0.08101925648445002,0.9516938757445086,0.9426216026908529,0.00052262566673316,0.0003890584559473143,0.1952219473068741,middle,oracle,0,1,0,796107
8,51,13,0.9677719778513926,0.9964219030179874,0.0004075941510387347,0.0002644174817923941,0.07102921378905847,0.8034117780953224,0.8108696705650597,0.0009590606380228691,0.0007931860657305861,0.3582481635671225,middle,oracle,0,1,0,796108
9,51,13,0.972195407650753,0.996442205922544,0.0004072550737959696,0.0002795225548305518,0.07097012464387327,0.9324725907004388,0.9321498595910064,0.0005961722067921653,0.00046760167704621363,0.22269457194421866,middle,oracle,0,1,0,796109
1,51,13,0.7756121477063534,0.9886519699091832,0.0014847025273323044,0.0009937506755374325,0.1443885855381461,0.7971142781269362,0.9942876951601659,0.0014156636244051037,0.0009232828983851737,0.09998996561707384,middle,oracle,0,1,1,796111
2,51,13,0.8665398837492936,0.9919652779310504,0.0011811726295176351,0.0007235052529554709,0.11487004441142991,0.8569025910798063,0.9932606061397862,0.0014475525382300566,0.0008912545952528361,0.10224231662896253,middle,oracle,0,1,1,796112
3,51,13,0.8976971713733582,0.9937113384760458,0.0010211646006280906,0.0006134585728911395,0.09930912729787185,0.700704358932207,0.9890955819248318,0.0018138373036144131,0.0010451077544371297,0.1281134349267364,middle,oracle,0,1,1,796113
4,51,13,0.9178670773921511,0.9938842144310659,0.0010015816865476992,0.0005603138938611196,0.09740467222170027,0.8969132133689095,0.9908712282396942,0.0016425952650575338,0.0008142241633170943,0.1160184109024416,middle,oracle,0,1,1,796114
5,51,13,0.9423852262682257,0.9945520182164603,0.000943274965479227,0.0005034180302711496,0.09173429392876992,0.8297904627018551,0.9926226966682823,0.0015378764563548988,0.0008997268244208102,0.1086219998474938,middle,oracle,0,1,1,796115
6,51,13,0.951920956371315,0.9950416919354123,0.0008973303697482624,0.00046709390719894896,0.08726614285568218,0.4903577435223004,0.9914863728701067,0.0017066739861039226,0.0011263453058262785,0.12054436537620082,middle,oracle,0,1,1,796116
7,51,13,0.9494355461791939,0.9950941227594241,0.0008918909838618352,0.0004449854245064256,0.08673715794464512,0.6620847506923455,0.9883438140418059,0.001871675034467175,0.0012495897594715904,0.13219858101627266,middle,oracle,0,1,1,796117
8,51,13,0.9599323185758851,0.9954738633279128,0.0008563662777749567,0.00042096136148667444,0.08328235001570657,0.7184081741043766,0.990179148073777,0.0017343470374430578,0.001151815557536734,0.12249894512538555,middle,oracle,0,1,1,796118
9,51,13,0.9621406570630513,0.9955530101407468,0.0008484902761712397,0.00040467684492055716,0.08251640215051355,0.8871508238596846,0.9916245321082503,0.0015715108198624086,0.0008743320537407819,0.11099763399722432,middle,oracle,0,1,1,796119
1,51,13,0.7226597467229445,0.9763925418008297,0.0012097654492155118,0.0008747496904094545,0.2082431123288474,0.4713893701235473,0.49747207115105224,0.001115946188363238,0.0007521346072055529,0.4811319158772585,middle,oracle,0,1,2,796121
2,51,13,0.8183023957870277,0.9856505754282933,0.0008769454247545817,0.0006022443565279099,0.15095309980282381,0.7340634049494809,0.7761116883523143,0.0007903369420406643,0.0006111314270311269,0.34074790619637485,middle,oracle,0,1,2,796122
3,51,13,0.8763847203004578,0.9897295478596222,0.0007218377950613229,0.0005087872486685687,0.12425363043525346,0.6704814173168603,0.7522356926945633,0.0007671454873777063,0.0005591787041592167,0.3307490826596098,middle,oracle,0,1,2,796123
4,51,13,0.8983562306257742,0.9917846512958793,0.0006487646292920991,0.00044029296372532335,0.11167517278681209,0.6868448007688513,0.678510795617328,0.0007865748174832501,0.0005875871832127156,0.3391258941182365,middle,oracle,0,1,2,796124
5,51,13,0.9080448463345253,0.9929826757629571,0.0005960915421088983,0.00040090087901574955,0.10260828497140018,0.7712667079755687,0.7670883512205018,0.0006686162460621548,0.0005230943343315668,0.2882689316107372,middle,oracle,0,1,2,796125
6,51,13,0.9220562171036539,0.9936534773417676,0.0005642796235915678,0.00038251584353909404,0.09713233678202479,0.620404911544152,0.6162130473082272,0.0008287388264412278,0.0005914363331837296,0.3573045936133904,middle,oracle,0,1,2,796126
7,51,13,0.92733577335411,0.9943167857674767,0.0005385912602889872,0.0003509700354662427,0.09271046746162682,0.7878071295792815,0.7932464014314312,0.000680503108724065,0.0005272779133070124,0.29339386421585045,middle,oracle,0,1,2,796127
8,51,13,0.9472257253645824,0.9947611221164467,0.0005201917537118524,0.00032089194710115967,0.08954326631745271,0.7824201115340356,0.7783710529995808,0.0006344778140023078,0.0004980414054990338,0.273550400024469,middle,oracle,0,1,2,796128
9,51,13,0.9514095945785026,0.9953494792002344,0.0004916829669312434,0.00030371458703067967,0.08463590308289905,0.5946837972154427,0.6089184669519776,0.000878917991172865,0.000670536039677052,0.3789389680269663,middle,oracle,0,1,2,796129
1,51,13,0.7715768818188091,0.966856485386168,0.0013035528506623625,0.0009167851229493927,0.22072001732472613,0.4720216492368391,0.46230399270738465,0.001853653697174385,0.0013469750034369697,0.5247873308234164,middle,oracle,0,1,3,796131
2,51,13,0.8455531329567012,0.9843419219157354,0.0009000828862201319,0.0006511439755512465,0.15240372504977492,0.6626158651475107,0.6164740227281874,0.0013881469645805602,0.0009828601514557226,0.392997862245424,middle,oracle,0,1,3,796132
3,51,13,0.8950241644079014,0.9885186080952236,0.0007374890784691356,0.000531788370063023,0.12487303609807052,0.7064454532808964,0.6393915716486223,0.0012700918719552121,0.000823235546869705,0.3595753211076662,middle,oracle,0,1,3,796133
4,51,13,0.9215159911014236,0.9918410354670791,0.0006154286165472856,0.00045228246988562073,0.10420552940176324,0.38598110750009484,0.38339116349051566,0.001666358602905422,0.00108821463466162,0.4717622740139608,middle,oracle,0,1,3,796134
5,51,13,0.9348749319158767,0.9933461530346841,0.0005540720542113106,0.0004124533073133802,0.09381652101219107,0.7157020194994878,0.7243526919586023,0.0011944738624703728,0.0008014833506501612,0.33816712958827944,middle,oracle,0,1,3,796135
6,51,13,0.9407058316244019,0.9939254734477407,0.0005279761975964039,0.0003926577830958584,0.08939792155055888,0.7631988264899657,0.7799388056632764,0.0010831003826051889,0.000688168277152894,0.3066362177938814,middle,oracle,0,1,3,796136
7,51,13,0.9470779455534539,0.9948277920203962,0.0004867968175685702,0.00034625087091877805,0.08242535157110116,0.7897292580836883,0.7994482065421666,0.0009359444317589312,0.0006540485576642708,0.2649749415926642,middle,oracle,0,1,3,796137
8,51,13,0.9614910270602167,0.9956136178231124,0.000447660927811735,0.0003164571907061494,0.07579878920291022,0.5209600526056222,0.535083266592247,0.0014631296957184597,0.0010418775198693243,0.41422620030646057,middle,oracle,0,1,3,796138
9,51,13,0.9612461548014314,0.9956976948731495,0.0004434408547397908,0.00030959095348827585,0.07508423850319917,0.6181287067363017,0.5551579992448582,0.0013756324038103035,0.0009082683135680953,0.3894548687763301,middle,oracle,0,1,3,796139
1,52,12,0.7208099765403136,0.968170658167151,0.0012940681586823162,0.000902410033057354,0.22801190131898916,0.5119507358313329,0.6039439004824024,0.0015201552963003918,0.0011190677125693976,0.476350679847913,middle,oracle,0,1,4,796141
2,52,12,0.8114255587109521,0.9828827167426354,0.0009062546903588699,0.000644003588787709,0.15968003975801826,0.625091326583864,0.7248980220080751,0.0011410351612497762,0.0008812819050555566,0.35755088714587385,middle,oracle,0,1,4,796142
3,52,12,0.8717129028275096,0.9876443993544698,0.0007565463428189319,0.0005283777729787198,0.13330176537047478,0.7357269596075567,0.8089325274396313,0.0009719595223556023,0.0007245930146801524,0.3045699214978452,middle,oracle,0,1,4,796143
4,52,12,0.8942004198049142,0.9898073002491191,0.000690056855887883,0.0004633242406965321,0.12158646719923348,0.6808266360505167,0.8285561118304345,0.0009112353274659667,0.0006605162489841433,0.2855415948595784,middle,oracle,0,1,4,796144
5,52,12,0.9142363254722805,0.9916643693874496,0.0006180872829690293,0.00042872949592972874,0.10890559019268319,0.6301012420415407,0.7789649925306135,0.0010168473447853623,0.0007803552335213809,0.31863581646485734,middle,oracle,0,1,4,796145
6,52,12,0.9245285590813681,0.9922873488070952,0.0005946383081549767,0.00039844480234425573,0.10477393352880432,0.6224193716731031,0.80295562515644,0.0010458067617095308,0.0008387061231175401,0.32771044059924637,middle,oracle,0,1,4,796146
7,52,12,0.9354342511421164,0.9930188511075,0.0005651949073282232,0.0003625973161760319,0.09958607247313853,0.7359357060849598,0.8595307306613625,0.0008287502476927406,0.0006243731532182613,0.2596943515398266,middle,oracle,0,1,4,796147
8,52,12,0.938761624891962,0.9938000082215177,0.0005335010812468978,0.0003371160701098728,0.09400169154513946,0.6535643461016597,0.809715815444253,0.0010427996291394537,0.0008617830575387828,0.32676813579155,middle,oracle,0,1,4,796148
9,52,12,0.948522286702062,0.9940273713256307,0.0005189077322382297,0.0003146270139033632,0.09143037624636402,0.6150297463730301,0.7836714016924251,0.0010175433143009705,0.0007569489975241357,0.3188539030989797,middle,oracle,0,1,4,796149
1,51,13,0.8395597536898836,0.9728183852505015,0.00124959206350465,0.0008770229578311668,0.2153126994137769,0.8932965768408806,0.9346907872415324,0.0008923685810227366,0.0007181243011161376,0.2936870234157771,middle,oracle,0,2,0,1588001
2,51,13,0.899173693036009,0.9852690216546971,0.000873577067325639,0.0006109431609543476,0.1505229122409148,0.8526283842739538,0.8225327830856952,0.00114233124137785,0.0006910748497171291,0.37595212244094295,middle,oracle,0,2,0,1588002
3,51,13,0.9187817146015677,0.9893529973526403,0.0007328101407110458,0.0004962766770927649,0.12626787106166493,0.9263015465547111,0.8930360857423307,0.0008270313993606561,0.0005506077103822947,0.2721839328668917,middle,oracle,0,2,0,1588003
4,51,13,0.9407412016042734,0.9908848262462894,0.0006636285598363688,0.0004473502082858813,0.11434744249711218,0.9386942171752298,0.8802836687423402,0.0008692867830863163,0.0005162516183330917,0.28609058325059056,middle,oracle,0,2,0,1588004
5,51,13,0.9494688985467097,0.9924186482026769,0.0006044470096966402,0.0004068521864896308,0.10415008314422179,0.8988100507087848,0.8595465423093959,0.0009346979392011383,0.0005647279506876955,0.3076180194984354,middle,oracle,0,2,0,1588005
6,51,13,0.9566904684533543,0.9933086226297623,0.0005677849280663535,0.0003686908400301748,0.09783297215056998,0.8729118982283538,0.7987327154986796,0.0010757522228349399,0.0006743247887776087,0.35404033151325126,middle,oracle,0,2,0,1588006
7,51,13,0.9612117318640943,0.9941599640982843,0.0005303382240793587,0.0003382085021143762,0.09138066570987813,0.8897811049709783,0.8268012497125683,0.0010287638760107319,0.0006186188682655628,0.33857601776722723,middle,oracle,0,2,0,1588007
8,51,13,0.9656696257765541,0.9941891521970894,0.0005279753789698545,0.00032755485697449194,0.0909735323951889,0.9005045587324068,0.8424641403596976,0.0009661497202147504,0.0006218803795679453,0.3179691010396817,middle,oracle,0,2,0,1588008
9,51,13,0.9660306960367341,0.994374233607543,0.0005184757411276881,0.00032757094392913165,0.08933668407725583,0.8999987354417732,0.8473647991671792,0.0009701232247946604,0.000601088444378721,0.3192768193496039,middle,oracle,0,2,0,1588009
1,51,13,0.8373240744965068,0.9877335746212196,0.0015362829283005657,0.001049327535047774,0.14797441115793372,0.8335082638880106,0.9898612517632895,0.0018717572937119906,0.0013523007454187875,0.13073844194143217,middle,oracle,0,2,1,1588011
2,51,13,0.8910212626695762,0.9915526306553505,0.0011982865111932457,0.0007478101398354139,0.1154186755745973,0.8843940869257325,0.9905585490463199,0.0016656326878949914,0.0009640852941182146,0.11634105724800144,middle,oracle,0,2,1,1588012
3,51,13,0.9197327511849147,0.9930621549466906,0.0010678576490622377,0.0006266062153149172,0.10285579817988132,0.8493658240493683,0.9926137224506423,0.001474966227186593,0.0009615570833653595,0.10302339256613006,middle,oracle,0,2,1,1588013
4,51,13,0.9368885090470561,0.9940829786503904,0.0009804722356569727,0.0005635029088333973,0.09443885566608229,0.8971914161787579,0.9880660429253131,0.0018583309694037069,0.001051928878088695,0.12980064048236356,middle,oracle,0,2,1,1588014
5,51,13,0.9557873192816377,0.994187852451818,0.0009681762698472866,0.0005159772109615234,0.09325451112459923,0.7685352622061482,0.9920258733400502,0.0016512420391775603,0.0010890212844188601,0.11533589968929238,middle,oracle,0,2,1,1588015
6,51,13,0.9563264747140467,0.9948074301957096,0.0009142020980150824,0.0004940664982796534,0.08805573155901326,0.8062443885228695,0.9920689246151719,0.0016154223025310597,0.00109448826968341,0.11283396390111722,middle,oracle,0,2,1,1588016
7,51,13,0.9619271195594258,0.9950116654266723,0.0008954627440433318,0.00047395985790462525,0.08625076138173134,0.7865425713526979,0.9903441065862284,0.0017261123341004128,0.0011417048399830479,0.12056543758867315,middle,oracle,0,2,1,1588017
8,51,13,0.9723256465871141,0.9952089851697887,0.0008770968612010962,0.0004448238599348665,0.08448176385600753,0.7417519189671088,0.9910369002565078,0.0016934736858843112,0.0012353831572767741,0.11828569436064745,middle,oracle,0,2,1,1588018
9,51,13,0.9720392279841022,0.9948973820956769,0.0009049229281736418,0.00043819560722573313,0.08716196409728633,0.8373019385677613,0.9904282110399782,0.001663298216829864,0.0010881934654010984,0.11617799918975989,middle,oracle,0,2,1,1588019
1,51,13,0.7323266628049292,0.9755913979793185,0.0012140506471529629,0.0008646813284459134,0.20501203912688307,-0.0005184688728992526,0.0038352345650079656,0.0018497470844071374,0.0013842274090908372,0.6331699570307956,middle,oracle,0,2,2,1588021
2,51,13,0.8162669543260325,0.9840002601605384,0.0009198516616078348,0.0006616856150705756,0.15533179384460544,0.43909255301660355,0.36557364195509956,0.0013559023294848068,0.0008861369620317422,0.4641264889318715,middle,oracle,0,2,2,1588022
3,51,13,0.8646623101612062,0.9891569604029686,0.0007424554732171327,0.0005347957110155812,0.1253755853449016,0.5447590384299245,0.6274578097791742,0.0012313947748099996,0.0008909471395723853,0.42150744997891954,middle,oracle,0,2,2,1588023
4,51,13,0.8774669840384627,0.9913707293094517,0.0006534709008119305,0.00046988229431653954,0.11034910462730944,0.06903223358919561,0.06454447958430012,0.0016287264986844794,0.0012454508970190232,0.5575144277183707,middle,oracle,0,2,2,1588024
