layer_idx,expert_idx,quantile,alpha,target_angle_deg,is_theta_max,seed,config_name,trainable_params,frozen_params,tau_target,tau_actual,err_tau,cos_tau,mag_tau_actual,C_before,mag_C_before,C_after,mag_C_after,DeltaC,mag_DeltaC,mag_DeltaC_par,mag_DeltaC_perp,delta_theta
2,7,0.5,0.01,0.0,False,2024,default,6291456,6912870400,"[0.00298605 0.00325993 0.00318359 0.00305896 0.00314967 0.00329751
 0.00346165 0.00304697 0.00315489 0.00299159]","[0.0006125 0.001175  0.001075  0.000925  0.001075  0.0011125 0.0011625
 0.00105   0.0010625 0.00075  ]",0.00683636368757386,0.9901098443055545,0.0032102375,"[0.00257266 0.00229668 0.00246427 0.00158458 0.00276765 0.00077968
 0.00382181 0.00184633 0.0024434  0.00176272]",0.00747243,"[0.00257266 0.00229668 0.00246427 0.00158458 0.00276765 0.00077968
 0.0038218  0.00184634 0.0024434  0.00176272]",0.0074724257,"[-1.86264515e-09  2.79396772e-09 -5.12227416e-09  1.16415322e-09
 -9.31322575e-10 -1.45519152e-09 -4.65661287e-09  1.62981451e-09
 -6.98491931e-10  1.16415322e-10]",8.166723e-09,3.9015737e-09,7.1744757e-09,0.0
2,7,0.5,0.01,72.62615110004822,True,2024,default,6291456,6912870400,"[1.00000000e-02 1.38777878e-19 1.38777878e-19 1.38777878e-19
 2.77555756e-19 2.77555756e-19 1.38777878e-19 1.38777878e-19
 1.38777878e-19 1.38777878e-19]",[0.01 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],2.2351741811588166e-10,0.99999999,0.01,"[0.00257266 0.00229668 0.00246427 0.00158458 0.00276765 0.00077968
 0.00382181 0.00184633 0.0024434  0.00176272]",0.00747243,"[0.00257265 0.00229667 0.00246427 0.00158457 0.00276764 0.00077968
 0.00382178 0.00184633 0.0024434  0.00176272]",0.0074723987,"[-8.14907253e-09 -7.21774995e-09 -5.35510480e-09 -9.42964107e-09
 -1.32713467e-08 -2.15368345e-09 -3.16649675e-08 -8.49831849e-09
  2.56113708e-09  4.65661287e-10]",3.8710894e-08,3.1277537e-08,2.2808969e-08,0.0
2,7,0.5,2.0,0.0,False,2024,default,6291456,6912870400,"[0.59721045 0.65198609 0.63671787 0.61179197 0.62993314 0.65950178
 0.69232919 0.60939364 0.63097722 0.59831749]","[0.1225     0.235      0.215      0.185      0.215      0.2225
 0.2325     0.20999999 0.21250001 0.15000001]",1.3672727368949256,0.990109832671945,0.6420475,"[0.00257266 0.00229668 0.00246427 0.00158458 0.00276765 0.00077968
 0.00382181 0.00184633 0.0024434  0.00176272]",0.00747243,"[0.00260246 0.00232037 0.00248981 0.00160098 0.00279854 0.00078586
 0.00386769 0.00186504 0.0024712  0.00178183]",0.00755564,"[2.97972001e-05 2.36935448e-05 2.55354680e-05 1.64031517e-05
 3.08880117e-05 6.17984915e-06 4.58792783e-05 1.87006081e-05
 2.77981162e-05 1.91048020e-05]",8.339658e-05,8.320805e-05,5.604503e-06,0.044234660174789026
2,7,0.5,2.0,72.62615110004822,True,2024,default,6291456,6912870400,"[2.00000000e+00 2.77555756e-17 2.77555756e-17 2.77555756e-17
 5.55111512e-17 5.55111512e-17 2.77555756e-17 2.77555756e-17
 2.77555756e-17 2.77555756e-17]",[2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],1.0749688212373146e-16,0.99999999999975,2.0,"[0.00257266 0.00229668 0.00246427 0.00158458 0.00276765 0.00077968
 0.00382181 0.00184633 0.0024434  0.00176272]",0.00747243,"[0.0026287  0.00234003 0.00251005 0.00161437 0.00282526 0.00079098
 0.00390909 0.00188019 0.00249376 0.00179813]",0.0076268143,"[5.60339540e-05 4.33470123e-05 4.57756687e-05 2.97927763e-05
 5.76116145e-05 1.12991547e-05 8.72840174e-05 3.38556711e-05
 5.03654592e-05 3.54023650e-05]",0.00015492989,0.00015437296,1.3124903e-05,0.09891171693842998
2,14,0.5,0.01,0.0,False,2024,default,6291456,6912870400,"[0.00333439 0.00316052 0.00339093 0.00330471 0.00283495 0.00269958
 0.00323234 0.00327536 0.00307645 0.00324164]","[0.0008    0.0010875 0.00115   0.001025  0.0010375 0.000825  0.001075
 0.0011375 0.001025  0.0008375]",0.006848149655624051,0.9925525192421082,0.003186593,"[0.00231054 0.00209355 0.00223433 0.00144442 0.00247734 0.00068298
 0.00339706 0.00170518 0.00219046 0.00160019]",0.0067238472,"[0.00231054 0.00209354 0.00223434 0.00144442 0.00247734 0.00068298
 0.00339704 0.00170518 0.00219047 0.00160018]",0.0067238407,"[ 4.65661287e-10 -5.35510480e-09  5.82076609e-09  4.42378223e-09
  2.79396772e-09  2.32830644e-10 -1.88592821e-08  2.44472176e-09
  4.65661287e-09 -7.45058060e-09]",2.3001087e-08,6.7340675e-09,2.1993234e-08,0.0
2,14,0.5,0.01,74.33823796516322,True,2024,default,6291456,6912870400,[0.   0.   0.   0.   0.   0.01 0.   0.   0.   0.  ],[0.   0.   0.   0.   0.   0.01 0.   0.   0.   0.  ],2.2351741811588166e-10,0.99999999,0.01,"[0.00231054 0.00209355 0.00223433 0.00144442 0.00247734 0.00068298
 0.00339706 0.00170518 0.00219046 0.00160019]",0.0067238472,"[0.00231055 0.00209354 0.00223434 0.00144442 0.00247734 0.00068298
 0.00339705 0.00170518 0.00219046 0.00160019]",0.0067238477,"[ 4.65661287e-09 -1.86264515e-09  1.37370080e-08 -1.97906047e-09
 -1.39698386e-09 -2.32830644e-10 -9.77888703e-09  3.84170562e-09
 -3.02679837e-09  1.04773790e-09]",1.8450635e-08,8.146875e-11,1.8450455e-08,0.0
2,14,0.5,2.0,0.0,False,2024,default,6291456,6912870400,"[0.66687735 0.63210479 0.67818576 0.66094276 0.56698982 0.53991581
 0.64646826 0.65507124 0.61529034 0.64832753]","[0.16       0.2175     0.23       0.205      0.2075     0.16500001
 0.215      0.22750001 0.205      0.1675    ]",1.3696299305693544,0.9925525534703332,0.6373186,"[0.00231054 0.00209355 0.00223433 0.00144442 0.00247734 0.00068298
 0.00339706 0.00170518 0.00219046 0.00160019]",0.0067238472,"[0.0023307  0.00211103 0.00225387 0.00145592 0.00250009 0.00068755
 0.0034287  0.00171969 0.002209   0.00161313]",0.0067828153,"[2.01524235e-05 1.74876768e-05 1.95449684e-05 1.15024159e-05
 2.27487180e-05 4.56866110e-06 3.16458754e-05 1.45097729e-05
 1.85337849e-05 1.29415421e-05]",5.9055965e-05,5.8967144e-05,3.2377652e-06,0.019782341029446364
2,14,0.5,2.0,74.33823796516322,True,2024,default,6291456,6912870400,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.],0.0,0.99999999999975,2.0,"[0.00231054 0.00209355 0.00223433 0.00144442 0.00247734 0.00068298
 0.00339706 0.00170518 0.00219046 0.00160019]",0.0067238472,"[0.00232334 0.00210449 0.00224643 0.00145167 0.00249178 0.00068574
 0.00341808 0.00171434 0.00220257 0.0016082 ]",0.006761626,"[1.27928797e-05 1.09430403e-05 1.20957848e-05 7.24685378e-06
 1.44368969e-05 2.75921775e-06 2.10229773e-05 9.16677527e-06
 1.21127814e-05 8.01042188e-06]",3.7883397e-05,3.777737e-05,2.8323652e-06,0.019782341029446364
2,4,0.75,0.01,0.0,False,2024,default,6291456,6912870400,"[0.00315733 0.00326082 0.00334479 0.00307142 0.00317694 0.00298818
 0.00310101 0.00311125 0.00315949 0.00323673]","[0.0007125 0.001125  0.001125  0.00095   0.0011625 0.0009375 0.0010375
 0.001075  0.0010375 0.0008375]",0.006847889220080063,0.9917084018952596,0.003190856,"[0.0042555  0.00365615 0.00387059 0.00250645 0.00452164 0.00113793
 0.00642988 0.00291694 0.00393921 0.00283595]",0.012161107,"[0.00425552 0.00365613 0.00387061 0.00250645 0.00452165 0.00113793
 0.00642989 0.00291694 0.0039392  0.00283596]",0.012161124,"[ 2.14204192e-08 -1.42026693e-08  1.79279596e-08  2.09547579e-09
  1.21071935e-08  5.82076609e-10  1.16415322e-08 -2.32830644e-09
 -1.21071935e-08  6.75208867e-09]",3.8293564e-08,1.7169182e-08,3.422888e-08,0.027976455118293345
2,4,0.75,0.01,72.61339599753754,True,2024,default,6291456,6912870400,[0.   0.   0.   0.   0.   0.01 0.   0.   0.   0.  ],[0.   0.   0.   0.   0.   0.01 0.   0.   0.   0.  ],2.2351741811588166e-10,0.99999999,0.01,"[0.0042555  0.00365615 0.00387059 0.00250645 0.00452164 0.00113793
 0.00642988 0.00291694 0.00393921 0.00283595]",0.012161107,"[0.00425552 0.00365613 0.00387061 0.00250645 0.00452163 0.00113793
 0.00642988 0.00291694 0.00393921 0.00283595]",0.012161105,"[ 1.49011612e-08 -1.32713467e-08  1.74622983e-08  4.88944352e-09
 -1.07102096e-08  4.65661287e-10 -6.98491931e-09 -9.08039510e-09
  0.00000000e+00  4.65661287e-09]",3.1541465e-08,9.338511e-10,3.1527634e-08,0.0
2,4,0.75,2.0,0.0,False,2024,default,6291456,6912870400,"[0.63146699 0.65216321 0.66895878 0.61428363 0.6353889  0.59763536
 0.62020141 0.6222493  0.63189802 0.6473455 ]","[0.1425     0.22499999 0.22499999 0.19       0.2325     0.1875
 0.2075     0.215      0.2075     0.1675    ]",1.3695778339961606,0.9917084420605361,0.6381712,"[0.0042555  0.00365615 0.00387059 0.00250645 0.00452164 0.00113793
 0.00642988 0.00291694 0.00393921 0.00283595]",0.012161107,"[0.00414401 0.00356766 0.00377942 0.00244629 0.00440577 0.00111399
 0.00625271 0.00284827 0.00383968 0.00276475]",0.011849775,"[-1.11488160e-04 -8.84844922e-05 -9.11697280e-05 -6.01520296e-05
 -1.15873292e-04 -2.39488436e-05 -1.77172013e-04 -6.86715357e-05
 -9.95351002e-05 -7.11968169e-05]",0.0003118836,0.0003113446,1.8328345e-05,0.08846932694105811
2,4,0.75,2.0,72.61339599753754,True,2024,default,6291456,6912870400,[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 2. 0. 0. 0. 0.],0.0,0.99999999999975,2.0,"[0.0042555  0.00365615 0.00387059 0.00250645 0.00452164 0.00113793
 0.00642988 0.00291694 0.00393921 0.00283595]",0.012161107,"[0.00409522 0.00353283 0.00374424 0.00242258 0.00435478 0.00110553
 0.00617411 0.00282151 0.00379929 0.00273685]",0.011718863,"[-1.60277355e-04 -1.23317353e-04 -1.26347644e-04 -8.38697888e-05
 -1.66862272e-04 -3.24079301e-05 -2.55776569e-04 -9.54326242e-05
 -1.39916083e-04 -9.91022680e-05]",0.0004435245,0.00044229068,3.305938e-05,0.16432452156180907
2,0,0.75,0.01,0.0,False,2024,default,6291456,6912870400,"[0.00312754 0.00312561 0.00315272 0.00320095 0.00324082 0.00320669
 0.00329821 0.00314606 0.00315162 0.00296124]","[0.0006875 0.0011    0.001075  0.00095   0.001175  0.0010875 0.0010375
 0.0010875 0.00105   0.00075  ]",0.006845001627898402,0.9907945846013883,0.003198144,"[0.00297852 0.00266072 0.00283591 0.00184149 0.00320484 0.00088716
 0.00442906 0.00216096 0.00281267 0.0020359 ]",0.008647824,"[0.00297852 0.00266071 0.00283589 0.00184147 0.00320482 0.00088715
 0.00442905 0.00216094 0.00281268 0.0020359 ]",0.008647798,"[ 2.32830644e-09 -3.25962901e-09 -1.58324838e-08 -1.28056854e-08
 -1.62981451e-08 -7.45058060e-09 -1.58324838e-08 -2.14204192e-08
  1.23400241e-08 -7.21774995e-09]",4.081316e-08,2.6071273e-08,3.1400678e-08,0.0
2,0,0.75,0.01,72.77506120848895,True,2024,default,6291456,6912870400,[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.01],[0.   0.   0.   0.   0.   0.   0.   0.   0.   0.01],2.2351741811588166e-10,0.99999999,0.01,"[0.00297852 0.00266072 0.00283591 0.00184149 0.00320484 0.00088716
 0.00442906 0.00216096 0.00281267 0.0020359 ]",0.008647824,"[0.00297854 0.00266071 0.00283589 0.00184148 0.00320483 0.00088716
 0.00442907 0.00216096 0.00281271 0.00203591]",0.008647833,"[ 1.49011612e-08 -1.39698386e-09 -1.72294676e-08 -3.60887498e-09
 -1.14087015e-08 -1.28056854e-09  2.79396772e-09 -1.62981451e-09
  4.16766852e-08  4.42378223e-09]",4.932192e-08,9.544852e-09,4.8389538e-08,0.0
2,0,0.75,2.0,0.0,False,2024,default,6291456,6912870400,"[0.62550773 0.62512274 0.63054453 0.64019036 0.64816414 0.64133806
 0.65964182 0.62921113 0.63032454 0.59224764]","[0.1375     0.22       0.215      0.19       0.235      0.2175
 0.2075     0.2175     0.20999999 0.15000001]",1.3690003222027662,0.9907945856726696,0.6396288,"[0.00297852 0.00266072 0.00283591 0.00184149 0.00320484 0.00088716
 0.00442906 0.00216096 0.00281267 0.0020359 ]",0.008647824,"[0.00294319 0.00264246 0.00281833 0.00182756 0.0031713  0.00088355
 0.00436961 0.00214869 0.00278557 0.00201648]",0.008561636,"[-3.53313517e-05 -1.82520598e-05 -1.75840687e-05 -1.39285112e-05
 -3.35418154e-05 -3.60392733e-06 -5.94579615e-05 -1.22666825e-05
 -2.70989258e-05 -1.94248278e-05]",8.9554924e-05,8.622128e-05,2.420692e-05,0.16071255014426922
2,0,0.75,2.0,72.77506120848895,True,2024,default,6291456,6912870400,[0. 0. 0. 0. 0. 0. 0. 0. 0. 2.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 2.],0.0,0.99999999999975,2.0,"[0.00297852 0.00266072 0.00283591 0.00184149 0.00320484 0.00088716
 0.00442906 0.00216096 0.00281267 0.0020359 ]",0.008647824,"[0.00297231 0.0026624  0.0028378  0.00184125 0.00320129 0.00088782
 0.00441875 0.00216285 0.00281061 0.00203394]",0.008639586,"[-6.21424988e-06  1.68615952e-06  1.88662671e-06 -2.32830644e-07
 -3.55159864e-06  6.65953849e-07 -1.03181228e-05  1.89151615e-06
 -2.05892138e-06 -1.96322799e-06]",1.3276515e-05,8.2440365e-06,1.0406811e-05,0.06561060592844098
2,58,0.9,0.01,0.0,False,2024,default,6291456,6912870400,"[0.0030464  0.00331408 0.00351347 0.00309718 0.00314161 0.00303531
 0.0030054  0.0030796  0.00315064 0.00320526]","[0.00065   0.001175  0.0012    0.00095   0.0011625 0.00095   0.0009875
 0.0010625 0.0010625 0.0008   ]",0.006843425971637601,0.9896810300787869,0.003205074,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479514 0.00435871 0.00464856 0.00299682 0.0051569  0.00144666
 0.00710312 0.00350907 0.00457148 0.00331511]",0.013997302,"[-1.02445483e-08  1.25728548e-08  8.84756446e-09  1.32713467e-08
 -1.07102096e-08  4.30736691e-09 -1.58324838e-08 -1.18743628e-08
  3.72529030e-09 -1.39698386e-09]",3.2529908e-08,7.4409128e-09,3.1667454e-08,0.019782341029446364
2,58,0.9,0.01,72.50998188053615,True,2024,default,6291456,6912870400,[0.   0.   0.   0.   0.   0.   0.01 0.   0.   0.  ],[0.   0.   0.   0.   0.   0.   0.01 0.   0.   0.  ],2.2351741811588166e-10,0.99999999,0.01,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00479516 0.0043587  0.00464855 0.00299681 0.00515691 0.00144666
 0.00710312 0.00350908 0.00457148 0.00331511]",0.013997309,"[ 9.77888703e-09  5.12227416e-09  0.00000000e+00  3.95812094e-09
 -1.39698386e-09  2.67755240e-09 -1.16415322e-08 -4.88944352e-09
  6.05359674e-09 -7.21774995e-09]",1.9870223e-08,1.3112422e-09,1.9826912e-08,0.019782341029446364
2,58,0.9,2.0,0.0,False,2024,default,6291456,6912870400,"[0.60927982 0.66281583 0.70269373 0.61943566 0.62832136 0.60706174
 0.60107928 0.61592021 0.63012705 0.64105263]","[0.13       0.235      0.23999999 0.19       0.2325     0.19
 0.19750001 0.21250001 0.21250001 0.16      ]",1.3686851837486724,0.9896810541022493,0.6410148,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00483711 0.00440102 0.00469982 0.00302372 0.00520653 0.00145851
 0.00717129 0.00354623 0.00461371 0.00334325]",0.014131516,"[4.19579446e-05 4.23211604e-05 5.12762927e-05 2.69119628e-05
 4.96185385e-05 1.18536409e-05 6.81527890e-05 3.71425413e-05
 4.22354788e-05 2.81366520e-05]",0.00013456392,0.00013420336,9.844035e-06,0.044234660174789026
2,58,0.9,2.0,72.50998188053615,True,2024,default,6291456,6912870400,[0. 0. 0. 0. 0. 0. 2. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 2. 0. 0. 0.],0.0,0.99999999999975,2.0,"[0.00479515 0.0043587  0.00464855 0.00299681 0.00515691 0.00144665
 0.00710314 0.00350908 0.00457148 0.00331511]",0.01399731,"[0.00483142 0.0043974  0.00469506 0.00302192 0.00520056 0.00145822
 0.00716084 0.00354411 0.00460776 0.00333943]",0.014115562,"[3.62675637e-05 3.86969186e-05 4.65153717e-05 2.51187012e-05
 4.36422415e-05 1.15648145e-05 5.77070750e-05 3.50223854e-05
 3.62806022e-05 2.43182294e-05]",0.000118786105,0.00011824715,1.130258e-05,0.048456642643301504
2,57,0.9,0.01,0.0,False,2024,default,6291456,6912870400,"[0.00296293 0.00306375 0.00316117 0.00303895 0.0034779  0.00326378
 0.0032405  0.00308117 0.00329367 0.00300259]","[0.0006125 0.0011125 0.0010375 0.0009625 0.001175  0.0010875 0.0011125
 0.00105   0.0011    0.00075  ]",0.006836184626785258,0.990605014538576,0.0032080465,"[0.00432039 0.00375306 0.00397184 0.0025831  0.0046116  0.00119676
 0.00651623 0.00301756 0.00403988 0.00290089]",0.012417766,"[0.00432041 0.00375308 0.00397187 0.00258311 0.00461162 0.00119677
 0.00651623 0.0030176  0.00403989 0.00290091]",0.012417818,"[ 2.00234354e-08  1.81607902e-08  3.39932740e-08  1.25728548e-08
  2.18860805e-08  1.58324838e-08 -2.32830644e-09  3.70200723e-08
  1.72294676e-08  1.51339918e-08]",6.83801e-08,5.2512146e-08,4.3798554e-08,0.0
2,57,0.9,0.01,72.76490420237334,True,2024,default,6291456,6912870400,[0.01 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],[0.01 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],2.2351741811588166e-10,0.99999999,0.01,"[0.00432039 0.00375306 0.00397184 0.0025831  0.0046116  0.00119676
 0.00651623 0.00301756 0.00403988 0.00290089]",0.012417766,"[0.00432041 0.00375309 0.00397187 0.00258311 0.00461165 0.00119677
 0.00651628 0.00301759 0.00403989 0.00290091]",0.012417857,"[1.72294676e-08 3.30619514e-08 2.93366611e-08 1.39698386e-08
 5.54136932e-08 1.59488991e-08 5.02914190e-08 2.77068466e-08
 8.38190317e-09 1.49011612e-08]",9.6747016e-08,8.9723564e-08,3.618933e-08,0.027976455118293345
2,57,0.9,2.0,0.0,False,2024,default,6291456,6912870400,"[0.59258628 0.61275077 0.63223305 0.60779063 0.69558079 0.65275572
 0.64809952 0.61623334 0.65873331 0.60051742]","[0.1225     0.2225     0.2075     0.1925     0.235      0.2175
 0.2225     0.20999999 0.22       0.15000001]",1.3672369196508278,0.9906050512850785,0.6416093,"[0.00432039 0.00375306 0.00397184 0.0025831  0.0046116  0.00119676
 0.00651623 0.00301756 0.00403988 0.00290089]",0.012417766,"[0.00430379 0.00374585 0.00396688 0.00257671 0.00459864 0.00119409
 0.00648994 0.00301343 0.00402864 0.00289153]",0.012381193,"[-1.66003592e-05 -7.20284879e-06 -4.96208668e-06 -6.38444908e-06
 -1.29630789e-05 -2.66241841e-06 -2.62903050e-05 -4.13181260e-06
 -1.12378038e-05 -9.35560092e-06]",3.8600956e-05,3.657988e-05,1.2326647e-05,0.0625572578997782
2,57,0.9,2.0,72.76490420237334,True,2024,default,6291456,6912870400,[2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],0.0,0.99999999999975,2.0,"[0.00432039 0.00375306 0.00397184 0.0025831  0.0046116  0.00119676
 0.00651623 0.00301756 0.00403988 0.00290089]",0.012417766,"[0.00446371 0.00386773 0.00409195 0.00266013 0.00476636 0.00122464
 0.00674672 0.00310682 0.00416998 0.00299059]",0.0128228385,"[1.43320765e-04 1.14673981e-04 1.20106619e-04 7.70282932e-05
 1.54757872e-04 2.78867083e-05 2.30489764e-04 8.92600510e-05
 1.30098779e-04 8.97040591e-05]",0.0004060086,0.0004050428,2.7987047e-05,0.12194656246489412
8,45,0.1,0.01,0.0,False,2024,default,6291456,6912870400,"[0.00356207 0.00322544 0.00312949 0.00325983 0.00301769 0.00306674
 0.00297422 0.00314177 0.00300915 0.00319451]","[0.0009    0.0010375 0.0011125 0.001     0.0011375 0.0009625 0.00095
 0.001075  0.001025  0.0008   ]",0.006859394899741749,0.9921697721683079,0.0031769676,"[0.15663467 0.15263613 0.19280988 0.11225056 0.17220196 0.03777166
 0.22862071 0.12767825 0.16955107 0.11336009]",0.48872843,"[0.15663491 0.15263627 0.19280995 0.11225051 0.17220186 0.03777166
 0.22862105 0.12767826 0.16955109 0.11336012]",0.48872876,"[ 2.38418579e-07  1.49011612e-07  7.45058060e-08 -5.21540642e-08
 -1.04308128e-07  0.00000000e+00  3.42726707e-07  1.49011612e-08
  1.49011612e-08  2.98023224e-08]",4.6582517e-07,2.799103e-07,3.723484e-07,0.019782341029446364
8,45,0.1,0.01,72.69715518495107,True,2024,default,6291456,6912870400,"[2.77555756e-19 2.77555756e-19 2.77555756e-19 4.16333634e-19
 2.77555756e-19 2.77555756e-19 1.00000000e-02 2.77555756e-19
 4.16333634e-19 2.77555756e-19]",[0.   0.   0.   0.   0.   0.   0.01 0.   0.   0.  ],2.2351741811588166e-10,0.99999999,0.01,"[0.15663467 0.15263613 0.19280988 0.11225056 0.17220196 0.03777166
 0.22862071 0.12767825 0.16955107 0.11336009]",0.48872843,"[0.15663494 0.15263604 0.19280989 0.11225053 0.17220181 0.03777167
 0.22862093 0.1276782  0.16955106 0.11336011]",0.48872855,"[ 2.68220901e-07 -8.94069672e-08  1.49011612e-08 -2.98023224e-08
 -1.49011612e-07  7.45058060e-09  2.23517418e-07 -4.47034836e-08
 -1.49011612e-08  1.49011612e-08]",3.945995e-07,9.631276e-08,3.8266518e-07,0.019782341029446364
8,45,0.1,2.0,0.0,False,2024,default,6291456,6912870400,"[0.71241475 0.64508717 0.62589757 0.65196642 0.60353867 0.61334801
 0.59484456 0.6283544  0.60183073 0.63890183]","[0.18000001 0.2075     0.2225     0.2        0.22750001 0.1925
 0.19       0.215      0.205      0.16      ]",1.3718789807066816,0.9921697439402662,0.63539356,"[0.15663467 0.15263613 0.19280988 0.11225056 0.17220196 0.03777166
 0.22862071 0.12767825 0.16955107 0.11336009]",0.48872843,"[0.1571424  0.15309456 0.19331111 0.11257858 0.1727856  0.03788397
 0.22940959 0.12803593 0.17009974 0.11372134]",0.4902584,"[0.00050773 0.00045843 0.00050123 0.00032802 0.00058363 0.0001123
 0.00078888 0.00035769 0.00054866 0.00036125]",0.0015368223,0.001529908,0.0001456174,0.027976455118293345
8,45,0.1,2.0,72.69715518495107,True,2024,default,6291456,6912870400,"[5.55111512e-17 5.55111512e-17 5.55111512e-17 8.32667268e-17
 5.55111512e-17 5.55111512e-17 2.00000000e+00 5.55111512e-17
 8.32667268e-17 5.55111512e-17]",[0. 0. 0. 0. 0. 0. 2. 0. 0. 0.],1.8824747269678055e-16,0.99999999999975,2.0,"[0.15663467 0.15263613 0.19280988 0.11225056 0.17220196 0.03777166
 0.22862071 0.12767825 0.16955107 0.11336009]",0.48872843,"[0.15769212 0.15365602 0.19402084 0.11298379 0.17338514 0.0380205
 0.23017405 0.12850952 0.17069304 0.11410762]",0.49198154,"[0.00105745 0.0010199  0.00121096 0.00073323 0.00118318 0.00024883
 0.00155334 0.00083128 0.00114197 0.00074752]",0.003254387,0.0032530627,9.2849215e-05,0.019782341029446364
8,33,0.1,0.01,0.0,False,2024,default,6291456,6912870400,"[0.00305791 0.00312469 0.00313019 0.00311719 0.00314895 0.00344249
 0.00318626 0.00312838 0.00315507 0.00311615]","[0.0006625 0.0011125 0.00105   0.0009625 0.00105   0.0012    0.0010375
 0.0010875 0.0010625 0.000775 ]",0.006843490019761301,0.9908414119983125,0.0031994628,"[0.18679184 0.18238394 0.23061408 0.13389383 0.20646809 0.04536373
 0.27432641 0.15256937 0.20363086 0.13544782]",0.5850611,"[0.18679085 0.1823844  0.23061253 0.13389376 0.20646803 0.04536376
 0.27432641 0.15256947 0.20363118 0.13544808]",0.5850605,"[-9.83476639e-07  4.61935997e-07 -1.54972076e-06 -7.45058060e-08
 -5.96046448e-08  2.98023224e-08  0.00000000e+00  1.04308128e-07
  3.12924385e-07  2.68220901e-07]",1.9424165e-06,6.1841115e-07,1.8413444e-06,0.0
8,33,0.1,0.01,72.19422347835044,True,2024,default,6291456,6912870400,[0.01 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],[0.01 0.   0.   0.   0.   0.   0.   0.   0.   0.  ],2.2351741638115818e-10,0.99999999,0.01,"[0.18679184 0.18238394 0.23061408 0.13389383 0.20646809 0.04536373
 0.27432641 0.15256937 0.20363086 0.13544782]",0.5850611,"[0.1867902  0.18238434 0.23059887 0.13389352 0.2064666  0.04536388
 0.27432835 0.1525702  0.20363124 0.13544744]",0.58505523,"[-1.63912773e-06  4.02331352e-07 -1.52140856e-05 -3.12924385e-07
 -1.49011612e-06  1.52736902e-07  1.93715096e-06  8.34465027e-07
  3.72529030e-07 -3.72529030e-07]",1.5536574e-05,5.8111623e-06,1.440887e-05,0.0
8,33,0.1,2.0,0.0,False,2024,default,6291456,6912870400,"[0.61158259 0.62493861 0.62603869 0.62343869 0.62978991 0.68849734
 0.63725215 0.62567516 0.63101369 0.62323056]","[0.13249999 0.2225     0.20999999 0.1925     0.20999999 0.23999999
 0.2075     0.2175     0.21250001 0.155     ]",1.3686979949623677,0.9908414215007896,0.6398926,"[0.18679184 0.18238394 0.23061408 0.13389383 0.20646809 0.04536373
 0.27432641 0.15256937 0.20363086 0.13544782]",0.5850611,"[0.18869655 0.18426158 0.23293826 0.13526015 0.20869631 0.0458215
 0.27739143 0.15410239 0.2057475  0.13689609]",0.5912141,"[0.00190471 0.00187764 0.00232418 0.00136632 0.00222822 0.00045777
 0.00306502 0.00153302 0.00211664 0.00144827]",0.0061578155,0.006152984,0.00024389391,0.0
8,33,0.1,2.0,72.19422347835044,True,2024,default,6291456,6912870400,[2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[2. 0. 0. 0. 0. 0. 0. 0. 0. 0.],2.220446049250313e-16,0.9999999999997501,2.0,"[0.18679184 0.18238394 0.23061408 0.13389383 0.20646809 0.04536373
 0.27432641 0.15256937 0.20363086 0.13544782]",0.5850611,"[0.18996082 0.18540722 0.23450284 0.13610718 0.21000499 0.04607573
 0.27907178 0.15510225 0.20702811 0.13774422]",0.59495765,"[0.00316899 0.00302328 0.00388876 0.00221334 0.00353689 0.000712
 0.00474536 0.00253288 0.00339724 0.0022964 ]",0.009897944,0.009896562,0.00016531725,0.0
