layer,pair,kl_10,kl_40,kl_70,kl_100,category
last,"(5, 21)",0.004043470631417738,0.005458955708391326,0.006088345720161779,0.00651272378607507,Stable
last,"(38, 55)",0.004240998088320661,0.005501634636016265,0.006286652303891375,0.00781242392031949,Stable
last,"(49, 55)",0.009227143224467247,0.01055173875508785,0.012165126415580482,0.014377706215148242,Stable
last,"(6, 13)",0.005063437492989108,0.005298542571336687,0.0058204474514955565,0.007620911207158021,Stable
last,"(8, 41)",0.002549717983077679,0.0030381483084549504,0.0031446232386129346,0.003869846089910545,Stable
last,"(30, 41)",0.002919584403778128,0.003221816567374793,0.003285961240075686,0.003855435762365436,Stable
last,"(50, 56)",0.00463176943648039,0.004018199183973408,0.004352391795688234,0.0047475533426907905,Stable
last,"(19, 50)",0.0005001403336396848,0.0005215220823262132,0.0006390775790843398,0.0006351443167001719,Stable
last,"(31, 51)",0.001647025511815202,0.0018871193520460412,0.0023886096801848254,0.0031367840626131483,Stable
last,"(23, 47)",0.003096374454672689,0.0039317703667124445,0.0051118677225121,0.0058439941375217535,Stable
last,"(4, 43)",0.0024003811118984975,0.0029643991654208237,0.003303492508195636,0.004141631604911984,Stable
last,"(16, 26)",0.008893300228772704,0.008411088489275666,0.009120840810088536,0.010368264249124192,Stable
last,"(16, 35)",0.0057091122187439575,0.005438729063715273,0.006048810443699525,0.006591474949075458,Stable
last,"(5, 16)",0.0046627559038466115,0.003942708738976498,0.0049962830231865,0.005329999541921088,Stable
last,"(26, 48)",0.007576939955671235,0.007992581581170305,0.008268666274568619,0.011030065117433256,Stable
last,"(38, 50)",0.00124842084142532,0.0012956733795165105,0.001659412291610003,0.00194071795199358,Stable
last,"(49, 50)",0.005985233386410763,0.005611929140823606,0.006711173282528217,0.007459227351729666,Stable
last,"(38, 59)",0.010259276283322885,0.00818363771676587,0.008968302329667254,0.010732360024883111,Stable
last,"(18, 62)",0.0009739386107750338,0.001170562992668334,0.0013352839126723817,0.0019025630647456228,Stable
last,"(19, 45)",0.002743034483163319,0.0029672171921036115,0.0030213576987527893,0.0036695388975109267,Stable
last,"(30, 45)",0.002893171092420431,0.003077549234765268,0.0031215298667302996,0.0035802254952630483,Stable
last,"(1, 5)",0.0007336921591384425,0.000994034061018898,0.001131946051119164,0.0013979799589501714,Stable
last,"(1, 23)",0.0010331127353545933,0.001274879860072422,0.0017644095250265138,0.0022715426897757128,Stable
last,"(22, 55)",0.003512017319693443,0.004751595107642068,0.005367561226619845,0.006877238336567617,Stable
last,"(37, 53)",0.0020449138776609008,0.002788657776521863,0.0026530258542801356,0.0030979556735600683,Stable
last,"(14, 60)",0.0034536542283736247,0.004022063511923013,0.005148737025875198,0.00584347089779954,Stable
last,"(7, 39)",0.009598086567244726,0.010444729995512863,0.008033300274789594,0.006692224345836259,Stable
last,"(15, 52)",0.0034179303559632485,0.004697643709956426,0.0055095455863742124,0.007123619594324865,Stable
last,"(7, 48)",0.012877973667852826,0.014220051960935776,0.012943846641445985,0.013158966682461417,Stable
last,"(18, 48)",0.0025049998279897735,0.003027425936273875,0.0035249134020017537,0.005032098288256354,Stable
last,"(15, 61)",0.0029305495966710413,0.0032849315003595472,0.004001569875986848,0.004708217901799665,Stable
last,"(19, 22)",0.0008638998712911595,0.0009053658827371464,0.000881585814472259,0.0011381676145415366,Stable
last,"(11, 18)",0.0009125132565407766,0.0010375027085486805,0.0009585021833685021,0.0011996281881001933,Stable
last,"(8, 31)",0.0013319301380186122,0.0018272603884986285,0.00212298411890244,0.0028300027328877885,Stable
last,"(19, 49)",0.0061738459620712125,0.005921163259701284,0.0070008433403096395,0.007796274970533101,Stable
last,"(0, 45)",0.005229376411229688,0.0057232018031782355,0.006113649034331144,0.0073316934458486985,Stable
last,"(52, 55)",0.00474291626592153,0.00751285416892668,0.008236374286573563,0.010529739251002448,Stable
last,"(20, 32)",0.0010614469003111982,0.001099316611669488,0.001466124853322008,0.001841140879930697,Stable
last,"(33, 51)",0.0005711939863073836,0.001242021359440168,0.0009105738179627505,0.0009850203112543913,Stable
last,"(12, 28)",0.0036553431229576702,0.003747644092699333,0.004135632667292979,0.005388005295637362,Stable
last,"(12, 37)",0.00072954197167959,0.0012966792301018363,0.0014091244872748783,0.001988776495270554,Stable
last,"(23, 37)",0.0013454747622490748,0.0016474764594180365,0.0018993171842417913,0.0022875214083751404,Stable
last,"(2, 63)",0.001600645293984049,0.0035023086827111836,0.004268218491090601,0.005361654833483911,Stable
last,"(22, 41)",0.0031416303213903946,0.003312593140156392,0.003402804468799171,0.004187615491164882,Stable
last,"(1, 18)",0.00021666817775490508,0.0003228833909861606,0.0004651859174164113,0.0006066165891700732,Stable
last,"(53, 56)",0.0065745003770525745,0.006189671011200412,0.0062860598007370315,0.007022612305650144,Stable
last,"(3, 55)",0.00615885811788551,0.008148136802181752,0.009704920238507796,0.011995839939256014,Stable
last,"(15, 38)",0.0026778919397961003,0.002732464906419063,0.003303908613357908,0.003925155814721472,Stable
last,"(18, 34)",0.0009006507022362284,0.0007888462350242888,0.000959414118562806,0.0011581080379355604,Stable
last,"(38, 49)",0.007109211911380509,0.006684033986749927,0.007870994758678224,0.008745458167024057,Stable
last,"(0, 4)",0.0033733817490758113,0.0037999664030366693,0.004048309248484445,0.005085247653557504,Stable
last,"(11, 13)",0.0033332815678092614,0.003914425285974612,0.004637969341691993,0.00576531990639898,Stable
last,"(8, 26)",0.004961795504783218,0.004889187780550545,0.004573209666720663,0.00560139394015289,Stable
last,"(11, 22)",0.001340894070556481,0.0014131225962210087,0.0014411041692342335,0.001849367158992082,Stable
last,"(19, 35)",0.0019437526683154123,0.0024825781861721494,0.0021035656484453846,0.0022910527384385707,Stable
last,"(60, 63)",0.0018616601272791777,0.0030696036912991717,0.004081194311197061,0.004661362472411155,Stable
last,"(4, 19)",0.0008769874223784838,0.0009507935720352159,0.0009468499356209089,0.0012573861646369396,Stable
last,"(45, 47)",0.004899419453255769,0.005906142065582338,0.006768334706770478,0.007567551945145781,Stable
last,"(3, 50)",0.00318841914573014,0.0040222223108493035,0.005114931910778416,0.005962219549741689,Stable
last,"(37, 52)",0.0021952118658494467,0.003672900266684323,0.003754237972102276,0.004877792105239439,Stable
last,"(22, 63)",0.0006909820517602957,0.001241643784314147,0.001471111373745886,0.001888729495735233,Stable
last,"(3, 59)",0.011889975294311374,0.010886633605777213,0.012361616934238243,0.014758806772648975,Stable
last,"(37, 61)",0.0016295256031205695,0.0019912998925728773,0.0022587530225916556,0.0025013025809872158,Stable
last,"(7, 20)",0.010213295172335705,0.011094118515374115,0.009389123836281658,0.008165093963611909,Stable
last,"(8, 21)",0.0035191691526491355,0.004614868717333037,0.005136115544405789,0.0053765256955171535,Stable
last,"(11, 17)",0.0017335261942667151,0.0027275488502580534,0.0028288569465761805,0.0033770138423551456,Stable
last,"(29, 53)",0.0028310167187474635,0.0031525924116598235,0.0032546497495167287,0.004157102007803787,Stable
last,"(8, 30)",0.0006111280465732871,0.0007700627131038958,0.0007550376249666405,0.0008703138066116222,Stable
last,"(0, 35)",0.004466418626235749,0.005049213049691703,0.0053751436988332,0.006417489527667643,Stable
last,"(41, 45)",0.0050380873660985145,0.005500296553055679,0.0056608764374517576,0.00660132081262396,Stable
last,"(52, 54)",0.00499291289649227,0.005836743661838068,0.005441991430484346,0.0068226950823479585,Stable
last,"(44, 59)",0.009420049701839503,0.0073260212111366275,0.00788759392135465,0.009517104536134859,Stable
last,"(3, 27)",0.005328675297947345,0.006072323810512756,0.007255611556799769,0.008617613118202002,Stable
last,"(14, 36)",0.0037049878774888484,0.004348146512053639,0.0046593284625797505,0.004839493762982383,Stable
last,"(37, 38)",0.0014150546251926457,0.001662233380232665,0.0017121192329917977,0.001960848376619523,Stable
last,"(22, 49)",0.006482804378082304,0.00613566959625346,0.007084610003915245,0.008127032612188303,Stable
last,"(45, 51)",0.002823904572321927,0.0030679725074164686,0.003442090504675814,0.003877633459732538,Stable
last,"(26, 28)",0.008440468853208868,0.008076610261343736,0.007838212719488199,0.009267326965469764,Stable
last,"(47, 60)",0.003595704797798484,0.0054677754768109885,0.007132259435573767,0.007822560705560047,Stable
last,"(7, 33)",0.010223077469153912,0.011133146876371448,0.008290949827970918,0.006733421544143624,Stable
last,"(26, 46)",0.00537104489247068,0.005895061846339278,0.005938078909567719,0.007101112067183996,Stable
last,"(11, 30)",0.0011592953774078071,0.0012154139619980867,0.001050205152603679,0.0013021070858367499,Stable
last,"(10, 43)",0.0035757619746111077,0.004632197702555103,0.005627276022689615,0.006648016124937191,Stable
last,"(44, 45)",0.0026822349061085024,0.0029204761171214475,0.0030133426998943435,0.0035293853500560878,Stable
last,"(44, 54)",0.003950996478685585,0.0033490636956461125,0.0023194501066713755,0.0026921438822253584,Stable
last,"(33, 63)",0.00026427030087107164,0.0013979126334693849,0.001162633102719633,0.0012549054104423973,Stable
last,"(25, 59)",0.009718142364171138,0.00787285323134955,0.008401990236392832,0.010158807342976472,Stable
last,"(3, 40)",0.006235541166896923,0.007758118180340386,0.008658054252619665,0.010642973362889383,Stable
last,"(3, 49)",0.009284711959735695,0.009876364885729839,0.01205536086280641,0.013539358065511344,Stable
last,"(18, 19)",0.0003741075162064017,0.0003791013736911487,0.0002716140629169624,0.0003140770669223164,Stable
last,"(17, 51)",0.0013929416426439448,0.002059899920808065,0.0024687146504443736,0.0029727438386880725,Stable
last,"(18, 37)",0.0005472092744365854,0.0007990022765961897,0.0006574776955384798,0.0007512482741509379,Stable
last,"(0, 16)",0.006526269817045158,0.006097755608174362,0.007247118125404384,0.008440212476717933,Stable
last,"(40, 52)",0.005473439212301639,0.0073205209770995025,0.007732400027514461,0.01002338345839164,Stable
last,"(40, 61)",0.004419934689524372,0.005434408328588329,0.0061539985952548315,0.007254916082264279,Stable
last,"(21, 57)",0.004060449338223916,0.005064723104719407,0.005916116384061526,0.006114346137041341,Stable
last,"(10, 20)",0.0025365618983723853,0.003132688648931651,0.004079476696311806,0.0047717577596553306,Stable
last,"(3, 26)",0.008157236256642574,0.008907558940954787,0.009604414236346828,0.011424639434873755,Stable
last,"(43, 62)",0.0026637702420442893,0.003298751493103738,0.0036972581940378705,0.0047794937841036935,Stable
last,"(22, 39)",0.0006495260801991593,0.0007311443544926252,0.000806757297592361,0.0010525503170830878,Stable
last,"(15, 18)",0.0017240538798273274,0.0017460066089276256,0.0021950885022650737,0.0026812821881060317,Stable
last,"(7, 14)",0.012258932957560385,0.01397113641910803,0.011654677390095767,0.010684844761690992,Stable
last,"(36, 50)",0.0020912957564627327,0.0029715064534759886,0.0033674325192528335,0.00321887639404576,Stable
last,"(5, 53)",0.0022314345222748627,0.002928489901947738,0.0029285953988262923,0.0033842701953260817,Stable
last,"(28, 55)",0.006179151745386713,0.007092411471521662,0.007778919578326559,0.009617250878654445,Stable
last,"(29, 38)",0.0022713960097082942,0.0021142483885002545,0.0025264313402151035,0.0034327453528397636,Stable
last,"(21, 34)",0.004192655699674146,0.005238062912760821,0.005871911977790645,0.006256190348066854,Stable
last,"(54, 58)",0.005255626529000857,0.0035718756756850972,0.0028775137130712734,0.003498789515843459,Stable
last,"(10, 33)",0.0018653694624203305,0.003039679513941812,0.0032092707474580093,0.003575614796418541,Stable
last,"(33, 35)",0.0018856379286858252,0.002973461571932729,0.0023121622401236753,0.0024689503740248616,Stable
last,"(35, 53)",0.0035101012395274897,0.00437812712941054,0.0045434432463740205,0.00481843704652824,Stable
last,"(14, 30)",0.0023142113096681926,0.002126719096881922,0.002385353432230806,0.0026448136714464035,Stable
last,"(1, 60)",0.0018228058536108817,0.0026423727318523635,0.0036536023881576316,0.004115451832362608,Stable
last,"(17, 32)",0.001097521119386295,0.0019773374925782425,0.0020529841719394678,0.0024857279904611164,Stable
last,"(47, 54)",0.006932437261142248,0.006618256178930544,0.00616985699747233,0.006693900698241123,Stable
last,"(58, 60)",0.0033738745308883092,0.0033635324441920076,0.004973142963207331,0.005660651095083311,Stable
last,"(6, 31)",0.0035853974057533018,0.0037139867344987234,0.0035947867812554106,0.005293728536469972,Stable
last,"(29, 51)",0.0015895177116701418,0.0014572906864328272,0.0018065695713063374,0.0026313627229732307,Stable
last,"(21, 47)",0.005223088209547439,0.007211489007282121,0.008449396276108412,0.009007813755860886,Stable
last,"(39, 55)",0.003098633914518053,0.004293601897174772,0.004870379875172711,0.006145058857841459,Stable
last,"(2, 42)",0.002076833375815222,0.003021982542222607,0.003525658338010614,0.004205890929777588,Stable
last,"(32, 43)",0.0020374982118217333,0.0024029607221609057,0.002630280199510253,0.0032835255643181662,Stable
last,"(3, 16)",0.007064861522683105,0.00729892420754922,0.009011598633202235,0.010673580078971548,Stable
last,"(24, 48)",0.002646214487870513,0.0030975080790755223,0.0035778373915572913,0.004901571381460848,Stable
last,"(3, 25)",0.003498568783509303,0.004558899732046058,0.005618356613963218,0.006529198152273747,Stable
last,"(16, 44)",0.0040954200676617866,0.00346184864685403,0.004231231940218266,0.004704095697545364,Stable
last,"(43, 61)",0.0031106262958080595,0.0036251949304308795,0.004423100640453459,0.005101697220355524,Stable
last,"(17, 27)",0.00345279561654444,0.003945348770212785,0.004666965242265709,0.005530627434257094,Stable
last,"(5, 43)",0.002445169253507442,0.0030664205813515236,0.0032920863323615728,0.003900061576118484,Stable
last,"(36, 58)",0.0033429253703931273,0.003576248958593938,0.003948447797598554,0.004253945494809762,Stable
last,"(21, 33)",0.00354100597144406,0.005200693475309515,0.005256368115171026,0.005536767322424953,Stable
last,"(10, 23)",0.0026545811648271116,0.0033149097938104844,0.004268584067374402,0.004963565883820757,Stable
last,"(54, 57)",0.0041704799595008385,0.004336453914466979,0.0038136598292339333,0.0038994479878941162,Stable
last,"(12, 60)",0.002024704481175242,0.0030397716741930878,0.003911714321036406,0.004860713145381532,Stable
last,"(23, 60)",0.002655048448394154,0.0034583735527908928,0.004732627662398061,0.005425554236153544,Stable
last,"(51, 60)",0.002094845206217618,0.002650317389495107,0.0037718202044983605,0.004182042702640602,Stable
last,"(1, 41)",0.0025454576166171147,0.002998757171866791,0.0032024188608985923,0.004075647536271649,Stable
last,"(43, 56)",0.0065107709681104615,0.006274142130456146,0.0065820254674408005,0.007612392168169599,Stable
last,"(35, 52)",0.003438312522791345,0.005217449027363115,0.005207899149204731,0.006574021796311055,Stable
last,"(16, 48)",0.006390491104537396,0.0061347702269188235,0.007453350777853786,0.009055767377382338,Stable
last,"(24, 61)",0.0014828533001275286,0.0016532255788479428,0.0020986231613671427,0.0023040486719026554,Stable
last,"(5, 29)",0.0018206690314795505,0.001860640545596416,0.002071772481205158,0.002904542442336459,Stable
last,"(28, 31)",0.0047488329269365906,0.004731879926526505,0.005205847052602385,0.006598284669480158,Stable
last,"(9, 27)",0.0025821170543941607,0.002911035235503932,0.003541061731321566,0.004889537026744352,Stable
last,"(17, 40)",0.004253104072719416,0.005860920431217089,0.006246331218008032,0.007679081866078446,Stable
last,"(28, 40)",0.007658637702077152,0.00786973073848739,0.008083182186209775,0.00983815931472547,Stable
last,"(58, 59)",0.010980733845565922,0.00800183149549658,0.009040085669898185,0.011155885771704706,Stable
last,"(0, 63)",0.002970580355341213,0.0038174059013849787,0.004333345955617183,0.0051554670582122,Stable
last,"(39, 45)",0.002504566036374987,0.002825797119136281,0.003001876070871624,0.003525238953604019,Stable
last,"(20, 41)",0.0033455606594149034,0.003617336516064884,0.0040272378826923545,0.004935453714050795,Stable
last,"(10, 18)",0.0017835052681956804,0.002431347222846465,0.003093733887658157,0.0036792050278415555,Stable
last,"(31, 50)",0.0015029823577737728,0.0018288957041341124,0.002247748859117107,0.0027333469310020014,Stable
last,"(12, 46)",0.0009042433324131543,0.0016423108309754461,0.002248180108379848,0.003329539632517205,Stable
last,"(2, 23)",0.002646471840103882,0.0034435976851620947,0.004542228693634556,0.0052382261546695145,Stable
last,"(13, 29)",0.003848795443866261,0.004320517036304299,0.005308578870881685,0.007000063467706717,Stable
last,"(35, 38)",0.0027465764113488583,0.0032803748966025894,0.00322439047520645,0.0037227051761929597,Stable
last,"(1, 45)",0.0025127243539213,0.0029533034461372153,0.0032225712197922847,0.003937109203385969,Stable
last,"(24, 47)",0.0027350033936047176,0.003306774834510189,0.0037022682687778614,0.0039620850056880106,Stable
last,"(35, 56)",0.006510031002642499,0.006484132212592264,0.006257037486453591,0.006569869696079032,Stable
last,"(46, 62)",0.0014413541899073238,0.002023168177699845,0.002758656250736532,0.003603046440970316,Stable
last,"(17, 35)",0.0026784455590498067,0.003966738556496672,0.003950923624136044,0.004728189275084497,Stable
last,"(58, 63)",0.001584459992229083,0.0010651860333327529,0.0015643277313712022,0.001983423158293943,Stable
last,"(21, 23)",0.004341910212363238,0.005339350018328477,0.006184307763530171,0.006756885795709314,Stable
last,"(27, 57)",0.003024518676940742,0.003317196982068908,0.004348316729624046,0.005139065280708122,Stable
last,"(30, 53)",0.0021384911025666164,0.0025057253594108152,0.002651655449207915,0.003060334490201494,Stable
last,"(42, 55)",0.0036156875710461806,0.005119344096850337,0.005678482939863392,0.006915055727474063,Stable
last,"(4, 37)",0.0010355710216099709,0.0013754735189750145,0.0012819453282817285,0.0016472608115388884,Stable
last,"(4, 46)",0.0012507160189485576,0.0016656786859635948,0.0022914502940745854,0.0028367518807098893,Stable
last,"(1, 22)",0.0006750136110033274,0.0007782014992011362,0.0009727671681330826,0.0013740545078438531,Stable
last,"(53, 60)",0.003319850240128238,0.004333208561251803,0.005201947635121553,0.00594682942883603,Stable
last,"(4, 55)",0.0035356179169317983,0.00473547016749612,0.005437685410038209,0.006900422306949042,Stable
last,"(13, 33)",0.0028397643948956065,0.003998102586700804,0.004329615046829051,0.005298321492942757,Stable
last,"(24, 33)",0.0005054334234195543,0.001152687835659617,0.0006952138701160717,0.0005560327592625745,Stable
last,"(16, 38)",0.005119392226392109,0.004400612829254572,0.005456126123992896,0.0061501422600572075,Stable
last,"(16, 47)",0.005845032825307475,0.006138065744188419,0.007755848838570518,0.008152862535679182,Stable
last,"(5, 10)",0.002478145150102597,0.0031562986082679777,0.0037017146916192376,0.0042921782823194315,Stable
last,"(1, 58)",0.0014060267575302363,0.00069664199836137,0.001094000665920138,0.0015064688545396922,Stable
last,"(46, 48)",0.002958930627735735,0.003788129314866584,0.0046720925203441585,0.006281000015606395,Stable
last,"(38, 44)",0.0012258954827408957,0.0012052916884561788,0.0014079246288744153,0.0015934934728183009,Stable
last,"(46, 57)",0.0010762083319834372,0.0018969955153778572,0.0028933228361443996,0.003521292996874699,Stable
last,"(9, 17)",0.0011523653728774687,0.0023246625712490276,0.0028046416838591864,0.003945124218932998,Stable
last,"(5, 37)",0.0010201949285170758,0.0014053099873247653,0.0012353646335728965,0.001304819910431106,Stable
last,"(50, 54)",0.003921615403370391,0.0033467530970417415,0.0025152033962906497,0.0027424179809960895,Stable
last,"(50, 63)",0.00035154074361967784,0.0009281797521530365,0.001267410333201009,0.001450994210991086,Stable
last,"(11, 44)",0.0008966691007066658,0.0010123409983775317,0.0008948506266669102,0.0011089071281884639,Stable
last,"(8, 57)",0.0007837394054315196,0.0012114073093484044,0.002077145231632803,0.0020417855894599058,Stable
last,"(12, 18)",0.0004749272829105167,0.0007825891593866548,0.0009514643652563048,0.001784813733612196,Stable
last,"(20, 31)",0.0022468357159724324,0.0025882529624698526,0.0031250579309376357,0.003980112253684374,Stable
last,"(4, 23)",0.001578818441262281,0.0017354728479170487,0.002153029364624306,0.0027333356628042177,Stable
last,"(39, 53)",0.0017859275871916862,0.0021568863934567357,0.002373703880986705,0.0026881900566422577,Stable
last,"(23, 45)",0.0035740408195874965,0.003915123522096993,0.004403097118481262,0.005047410633390075,Stable
last,"(1, 8)",0.00019230969201880014,0.00046247069556105,0.0006757063399762874,0.0009211720283511616,Stable
last,"(23, 54)",0.005170070031455061,0.004901061710470063,0.004212579896576085,0.004627248704874485,Stable
last,"(1, 17)",0.00106139508500035,0.0021054783922854173,0.002529868174414377,0.0033324707133083236,Stable
last,"(53, 55)",0.004693245130995523,0.006114470807399896,0.006760683949192206,0.008513738669164786,Stable
last,"(4, 50)",0.0008529000867015699,0.0009882175716883445,0.0012354801676378983,0.0014996161270749498,Stable
last,"(1, 26)",0.005019521777619968,0.005237423667292804,0.0049078708463592136,0.006048844054339988,Stable
last,"(13, 28)",0.007628359051657581,0.0073996075347904176,0.008618200940250276,0.010596946576620005,Stable
last,"(34, 60)",0.002384464521241016,0.002866403956862602,0.00387968129867048,0.004351351867467524,Stable
last,"(35, 37)",0.0020916793701782183,0.0028412259065758562,0.0025259708003301643,0.002757012232793685,Stable
last,"(9, 12)",0.0004943253894456828,0.00121336098648445,0.0016988524305279256,0.0031071484977377947,Stable
last,"(15, 55)",0.004758432119443124,0.00603058103933961,0.006962443746176699,0.008577542381325094,Stable
last,"(38, 57)",0.001539609328732147,0.0020687980669302926,0.00295711463182604,0.0031306262241616338,Stable
last,"(49, 57)",0.006556728047579381,0.006585694812958898,0.008390336240744478,0.00948480602888178,Stable
last,"(18, 51)",0.0005786403355493297,0.00046848379121150957,0.0007450311464149021,0.0008528517808503137,Stable
last,"(18, 60)",0.0018429720446001116,0.002445411875948949,0.003352866927772067,0.003814343057836538,Stable
last,"(30, 34)",0.0013050266954271702,0.0012314572795239427,0.0012326043929982414,0.0015295246387513454,Stable
last,"(12, 13)",0.0030478678417535797,0.003816704173280353,0.00474178899156611,0.006349345584960186,Stable
last,"(12, 31)",0.0015787423788515484,0.002095612908193849,0.002551534214039011,0.003629009337099285,Stable
last,"(1, 21)",0.003598330563202127,0.004796992763219335,0.005539177640710613,0.005930559047936777,Stable
last,"(5, 18)",0.0008484598609869669,0.0009400765411970906,0.0009354765865620661,0.0011341139766181483,Stable
last,"(15, 50)",0.0018339116950598674,0.0019285354996245367,0.002588676766880913,0.0030000585306452763,Stable
last,"(15, 59)",0.010799140517132518,0.008815628215318548,0.009861749483062706,0.011912226184088034,Stable
last,"(26, 59)",0.014165296330961663,0.01229246003289077,0.01231658308894396,0.014878948621888249,Stable
last,"(7, 55)",0.01378817933892953,0.01621585275741719,0.014998508031603975,0.015334217141016161,Stable
last,"(19, 20)",0.0011914886143651357,0.001215386204836659,0.0015188827426546002,0.0018523545045526183,Stable
last,"(27, 42)",0.00291793901160103,0.0029046861550326417,0.003341462575892209,0.00374353717336061,Stable
last,"(0, 25)",0.003298390337883007,0.0037033694987311087,0.004018920819565097,0.004766647852316275,Stable
last,"(30, 38)",0.0015375196506651452,0.0014930540710565421,0.0015712377594599082,0.001905697551240011,Stable
last,"(0, 34)",0.003518588328846128,0.003776105452058914,0.004158807065069882,0.0049830552775389884,Stable
last,"(19, 47)",0.0022352999855047764,0.003044729511176901,0.0036889642993136185,0.004290069610589837,Stable
last,"(8, 56)",0.004828603749416766,0.0044727351609808435,0.004525066968367424,0.005001213901383233,Stable
last,"(0, 52)",0.004630092406900977,0.006212840056508644,0.006843128483956687,0.008583345865516769,Stable
last,"(11, 52)",0.002540943693953146,0.003873515278340087,0.004067109639184237,0.005093341973749958,Stable
last,"(12, 26)",0.005054327487690496,0.005380496558732205,0.0052424263133715315,0.007040642562573146,Stable
last,"(31, 39)",0.0013426334538303658,0.0016808403468492957,0.0019206874012107505,0.0026367875177230895,Stable
last,"(33, 58)",0.001556858176602456,0.0011767959392404476,0.0009451303433461167,0.0010815005225724818,Stable
last,"(45, 50)",0.0027492958572423744,0.003015496412490891,0.0033963734919288833,0.0037711113289475517,Stable
last,"(22, 57)",0.0012130590556412764,0.0015586129394435857,0.002075302871248854,0.0026617523807834003,Stable
last,"(14, 53)",0.0036634428988638365,0.003929517444432728,0.0039852781058037955,0.004876586134666144,Stable
last,"(14, 62)",0.002644361557303302,0.002673443539166574,0.003074288722878247,0.0037319684661695682,Stable
last,"(46, 51)",0.000938294856765324,0.0012449455321541846,0.0020226316015579233,0.0023514792858475592,Stable
last,"(18, 32)",0.00024086900543902404,0.00025387240120100074,0.0002169332951092255,0.0004284048167233271,Stable
last,"(38, 47)",0.0028750395467572114,0.003506807097073339,0.004493534475634036,0.005113654286154209,Stable
last,"(7, 41)",0.012249082350801037,0.013562547076010944,0.011420614895861428,0.010367315223699077,Stable
last,"(26, 63)",0.005059693917649373,0.005484197522225711,0.005229505160078705,0.0063710402502375535,Stable
last,"(27, 28)",0.005548281845024502,0.005336626956990412,0.0058691022547158345,0.007081779710874738,Stable
last,"(30, 33)",0.0006828521787416194,0.0011950149952050498,0.0007521390149016885,0.0007433232400298824,Stable
last,"(12, 21)",0.0036356760590957682,0.005238759141852748,0.005929189174636711,0.006891574274877755,Stable
last,"(4, 17)",0.001621160295208986,0.002671600259582106,0.003031770390942208,0.0036874365852278077,Stable
last,"(25, 49)",0.006640890639601113,0.006578661616982289,0.0074604724153505666,0.008360149882673378,Stable
last,"(10, 60)",0.0033300770577011744,0.004546981010301404,0.005974617541192357,0.006892145993854737,Stable
last,"(25, 58)",0.0018319887901767007,0.0009247039496138781,0.0011457664958665723,0.001372457431356803,Stable
last,"(14, 39)",0.0019199018638716872,0.00181724998224525,0.002141148590102421,0.002400203835565952,Stable
last,"(22, 61)",0.0018396339882150248,0.0019350406747243936,0.0024942905718726865,0.002899747930372145,Stable
last,"(37, 59)",0.00935902286542941,0.00758344959280837,0.008033945314143458,0.009596644850029978,Stable
last,"(38, 42)",0.001623824104936384,0.0018807618430514827,0.002120080004204847,0.0024394558511327017,Stable
last,"(26, 49)",0.011395200008301107,0.011551869846664564,0.011698793286099476,0.013400571283128711,Stable
last,"(18, 54)",0.003715556135835033,0.003059986273033198,0.0019429508014467934,0.0023758136725015497,Stable
last,"(48, 55)",0.005523145847933182,0.007090853507095579,0.008054742004247106,0.010584041992350357,Stable
last,"(8, 28)",0.0034563104912082045,0.0032632979966638305,0.0035984582619158208,0.004352730444071286,Stable
last,"(29, 60)",0.003263629503163561,0.003721320266188854,0.005024585303982237,0.006213514821259661,Stable
last,"(40, 60)",0.004735788127681922,0.006303913982978126,0.00730121920158107,0.0087970342472816,Stable
last,"(21, 56)",0.008847525932630074,0.009946019890804262,0.010738878235987421,0.011182504054897874,Stable
last,"(0, 33)",0.0030861967354096267,0.003809740557154732,0.0037892035003480847,0.004568344768041424,Stable
last,"(0, 42)",0.003415589237012274,0.0038823706015786398,0.004213113622374423,0.005127503201956629,Stable
last,"(12, 16)",0.004305132768939946,0.004008524242236917,0.005072561592086811,0.006014891041033757,Stable
last,"(33, 48)",0.0026102104497675092,0.0034921945376509152,0.0035595656965009942,0.004757712172138252,Stable
last,"(52, 61)",0.0030392930834882343,0.004300428926546199,0.004938833841938933,0.0061240123821163575,Stable
last,"(25, 44)",0.0006314831760700261,0.0007114846492165431,0.0006230924010484031,0.0006081093739682663,Stable
last,"(22, 29)",0.0017960985958592143,0.0016377310852183158,0.0018778907889353302,0.002821927352659713,Stable
last,"(2, 60)",0.003088249198662636,0.004744159952941888,0.006346166245469948,0.007241272186121329,Stable
last,"(14, 43)",0.0037424489839160743,0.0038469920134633646,0.004394925530314754,0.005304435964149354,Stable
last,"(15, 17)",0.002566936158598282,0.003590271930340895,0.004229918112992454,0.0051560886054792705,Stable
last,"(55, 62)",0.003865656551748137,0.005281526150657307,0.0059122725078460635,0.007526160198808237,Stable
last,"(7, 22)",0.009629744650782606,0.010446178313456638,0.008261026523484578,0.007198174554730754,Stable
last,"(18, 22)",0.0007690578265540887,0.0007312251145319526,0.0008317271465537084,0.0010820328129035825,Stable
last,"(26, 35)",0.006578355920663373,0.0071542429378817635,0.00645571614289237,0.0074369786457495965,Stable
last,"(18, 31)",0.0014232602608087515,0.0017404663677485835,0.0018723651431676932,0.0026652552207369444,Stable
last,"(18, 49)",0.006149897896855328,0.0057525314348149115,0.006806538741843999,0.0077000567786680504,Stable
